Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Cloud Type,Wind Speed,Relative Humidity,Temperature,Pressure,GHI_Day_Ahead
2016,10,6,9,30,259,514,3,0.2,88.17,13,970,142
2016,10,6,10,30,544,627,3,0.1,74.17,15,970,300
2016,10,6,11,30,685,685,1,0.1,51.85,18,970,610
2016,10,6,12,30,684,684,0,0.1,40.95,20,970,667
2016,10,6,13,30,625,625,1,0.2,34.47,21,960,666
2016,10,6,14,30,510,510,1,0.2,33.46,21,960,607
2016,10,6,15,30,352,352,1,0.2,36.18,20,960,496
2016,10,6,16,30,172,172,4,0.3,43.12,17,960,343
2016,10,6,17,30,17,17,3,0.4,64.29,14,960,166
2016,10,7,6,30,7,17,4,0.1,85.44,12,960,0
2016,10,7,7,30,70,170,3,0.1,82.51,14,970,15
2016,10,7,8,30,142,345,3,0.1,76.07,17,970,168
2016,10,7,9,30,300,496,3,0.1,69.07,20,970,345
2016,10,7,10,30,610,610,0,0.1,61.75,22,970,498
2016,10,7,11,30,667,667,0,0.2,57.34,23,970,610
2016,10,7,12,30,666,666,0,0.2,52.62,24,960,667
2016,10,7,13,30,607,607,1,0.2,48.04,25,960,664
2016,10,7,14,30,496,496,1,0.2,49.63,24,960,604
2016,10,7,15,30,343,343,1,0.2,51.76,23,960,491
2016,10,7,16,30,166,166,8,0.3,62.41,21,960,337
2016,10,7,17,30,14,14,1,0.5,88.52,17,960,160
2016,10,8,6,30,15,15,3,0.5,90.43,14,960,0
2016,10,8,7,30,168,168,1,0.2,77.62,17,960,14
2016,10,8,8,30,345,345,0,0.1,59.48,21,960,166
2016,10,8,9,30,498,498,0,0.1,47.71,24,960,345
2016,10,8,10,30,610,610,0,0.1,41.31,26,960,500
2016,10,8,11,30,667,667,0,0.2,37.55,27,960,614
2016,10,8,12,30,664,664,1,0.2,34.21,28,960,671
2016,10,8,13,30,604,604,1,0.2,33.38,28,960,669
2016,10,8,14,30,491,491,1,0.3,35,27,960,608
2016,10,8,15,30,337,337,0,0.2,37.27,26,960,493
2016,10,8,16,30,160,160,0,0.2,49.65,23,960,336
2016,10,9,6,30,14,14,7,0.6,100,12,960,0
2016,10,9,7,30,166,166,1,0.2,84.5,15,960,13
2016,10,9,8,30,345,345,1,0.2,64.21,20,960,168
2016,10,9,9,30,500,500,0,0.2,46.55,23,960,347
2016,10,9,10,30,614,614,1,0.2,34.08,25,960,501
2016,10,9,11,30,671,671,0,0.2,29.75,26,960,611
2016,10,9,12,30,669,669,1,0.2,26.6,27,960,667
2016,10,9,13,30,608,608,1,0.3,26,27,960,663
2016,10,9,14,30,493,493,0,0.3,27.8,26,960,601
2016,10,9,15,30,336,336,0,0.2,30.47,25,960,167
2016,10,9,16,30,157,157,3,0.2,42.44,21,960,138
2016,10,10,6,30,13,13,1,0.5,97.88,12,960,0
2016,10,10,7,30,168,168,1,0.2,87.96,15,960,0
2016,10,10,8,30,347,347,1,0.1,63.5,18,960,165
2016,10,10,9,30,501,501,0,0.1,43.82,21,960,347
2016,10,10,10,30,611,611,0,0.2,36.77,23,960,505
2016,10,10,11,30,667,667,0,0.2,33.43,24,960,620
2016,10,10,12,30,663,663,0,0.3,31.71,25,960,678
2016,10,10,13,30,601,601,2,0.3,32.86,25,960,677
2016,10,10,14,30,167,485,4,0.3,36.84,24,960,616
2016,10,10,15,30,138,327,4,0.3,42.55,23,960,500
2016,10,10,16,30,63,149,4,0.2,53.55,20,960,339
2016,10,11,7,30,165,165,3,0.2,98.14,14,960,0
2016,10,11,8,30,347,347,0,0.1,74.5,17,960,144
2016,10,11,9,30,505,505,0,0.1,52.84,20,960,309
2016,10,11,10,30,620,620,0,0.2,42.16,22,960,487
2016,10,11,11,30,678,678,0,0.2,35.12,23,960,597
2016,10,11,12,30,677,677,0,0.3,29.7,24,960,601
2016,10,11,13,30,616,616,0,0.3,25.47,24,960,567
2016,10,11,14,30,500,500,1,0.2,25.27,24,960,363
2016,10,11,15,30,339,339,0,0.2,25.38,23,960,467
2016,10,11,16,30,155,155,1,0.4,35.47,19,960,303
2016,10,12,7,30,144,156,4,0.3,61.21,13,960,0
2016,10,12,8,30,309,333,8,0.2,44.65,18,960,40
2016,10,12,9,30,487,487,1,0.2,34.62,21,960,87
2016,10,12,10,30,597,597,1,0.2,27.84,23,960,130
2016,10,12,11,30,601,653,8,0.2,25.1,24,960,50
2016,10,12,12,30,567,647,8,0.3,22.64,25,960,104
2016,10,12,13,30,363,585,6,0.3,23.54,24,960,77
2016,10,12,14,30,467,467,1,0.3,25.78,22,960,92
2016,10,12,15,30,303,311,3,0.2,28.49,21,960,46
2016,10,12,16,30,132,135,3,0.3,39.66,19,960,56
2016,10,13,7,30,40,144,9,0.3,100,13,960,0
2016,10,13,8,30,87,313,6,0.4,99.04,13,960,96
2016,10,13,9,30,130,459,6,0.5,97.51,13,960,212
2016,10,13,10,30,50,564,9,0.6,98.66,14,960,280
2016,10,13,11,30,104,617,6,0.6,95.66,15,950,128
2016,10,13,12,30,77,614,6,0.6,92.19,16,950,194
2016,10,13,13,30,92,553,8,0.6,87.4,16,950,406
2016,10,13,14,30,46,443,8,0.6,87.21,17,950,253
2016,10,13,15,30,56,293,6,0.6,86.17,17,950,138
2016,10,13,16,30,24,126,6,0.6,85.74,16,950,178
2016,10,14,7,30,96,142,8,0.3,100,11,950,0
2016,10,14,8,30,212,314,8,0.4,100,12,950,48
2016,10,14,9,30,280,465,8,0.4,100,12,950,108
2016,10,14,10,30,128,577,8,0.4,100,13,950,43
2016,10,14,11,30,194,635,4,0.4,92.79,13,960,86
2016,10,14,12,30,406,632,4,0.4,89.17,14,950,96
2016,10,14,13,30,253,570,8,0.4,85.58,14,950,30
2016,10,14,14,30,138,456,4,0.3,84.39,13,950,52
2016,10,14,15,30,178,302,8,0.2,91.26,12,950,20
2016,10,14,16,30,75,128,4,0.2,97.92,11,950,71
2016,10,15,7,30,48,141,8,0.6,100,10,950,0
2016,10,15,8,30,108,315,6,0.7,97.46,11,950,2
2016,10,15,9,30,43,466,9,0.8,95.45,12,940,5
2016,10,15,10,30,86,575,9,0.7,90.76,13,940,15
2016,10,15,11,30,96,631,9,0.7,90.15,13,940,40
2016,10,15,12,30,30,628,9,0.6,91.61,13,940,231
2016,10,15,13,30,52,564,9,0.5,96.39,13,940,111
2016,10,15,14,30,20,450,9,0.4,100,13,940,37
2016,10,15,15,30,71,296,8,0.3,100,13,950,17
2016,10,15,16,30,30,125,9,0.2,100,12,950,5
2016,10,16,7,30,2,141,6,0.4,100,10,950,0
2016,10,16,8,30,5,316,6,0.5,100,10,950,48
2016,10,16,9,30,15,467,9,0.6,100,11,950,109
2016,10,16,10,30,40,576,9,0.6,100,11,950,406
2016,10,16,11,30,231,631,6,0.7,95.51,12,950,454
2016,10,16,12,30,111,627,9,0.6,96.01,12,940,271
2016,10,16,13,30,37,563,9,0.6,97.32,12,940,137
2016,10,16,14,30,17,448,9,0.5,100,12,940,461
2016,10,16,15,30,5,294,9,0.3,100,11,940,320
2016,10,16,16,30,2,121,4,0.2,100,10,940,5
2016,10,17,7,30,48,137,4,0.2,100,9,960,0
2016,10,17,8,30,109,311,8,0.3,100,10,960,51
2016,10,17,9,30,406,464,8,0.3,100,11,960,118
2016,10,17,10,30,454,574,3,0.3,100,11,960,454
2016,10,17,11,30,271,629,4,0.4,99.21,12,960,470
2016,10,17,12,30,137,625,4,0.4,92.31,13,960,445
2016,10,17,13,30,461,560,7,0.3,90.94,13,960,318
2016,10,17,14,30,320,443,8,0.3,89.95,13,960,108
2016,10,17,15,30,5,286,8,0.2,97.73,12,960,157
2016,10,17,16,30,2,112,8,0.1,100,11,960,209
2016,10,18,7,30,51,132,4,0.2,100,8,960,0
2016,10,18,8,30,118,303,4,0.3,100,9,970,49
2016,10,18,9,30,454,454,1,0.3,100,9,970,115
2016,10,18,10,30,470,560,3,0.3,100,10,970,268
2016,10,18,11,30,445,614,3,0.2,100,11,970,554
2016,10,18,12,30,318,607,4,0.2,94.11,12,970,605
2016,10,18,13,30,108,549,3,0.2,87.21,12,970,599
2016,10,18,14,30,157,430,4,0.2,86.81,12,970,430
2016,10,18,15,30,209,276,4,0.2,93.32,12,970,135
2016,10,18,16,30,106,106,1,0.4,100,10,970,269
2016,10,19,7,30,49,128,8,0.2,95.52,7,970,0
2016,10,19,8,30,115,298,3,0.3,89.41,9,970,76
2016,10,19,9,30,268,448,3,0.3,84.97,12,970,180
2016,10,19,10,30,554,554,1,0.2,70.74,15,970,259
2016,10,19,11,30,605,605,0,0.2,59.85,17,970,418
2016,10,19,12,30,599,599,2,0.1,55.71,18,970,530
2016,10,19,13,30,430,537,8,0.1,54.99,18,970,511
2016,10,19,14,30,135,422,8,0.2,56.23,19,970,530
2016,10,19,15,30,269,269,1,0.2,69.51,18,970,373
2016,10,19,16,30,103,103,4,0.4,92.33,15,970,185
2016,10,20,7,30,76,126,4,0.2,89.18,11,970,0
2016,10,20,8,30,180,296,4,0.3,82.15,13,970,46
2016,10,20,9,30,259,446,8,0.3,77.12,15,970,111
2016,10,20,10,30,418,552,4,0.2,79.13,16,970,343
2016,10,20,11,30,530,601,8,0.2,84.75,17,970,384
2016,10,20,12,30,511,592,8,0.2,84.16,18,970,385
2016,10,20,13,30,530,530,1,0.2,85.81,19,970,459
2016,10,20,14,30,373,414,3,0.1,87.04,18,970,329
2016,10,20,15,30,185,262,3,0.1,95.63,17,970,260
2016,10,20,16,30,68,97,8,0.3,100,16,970,85
2016,10,21,7,30,46,118,4,0.1,100,12,960,0
2016,10,21,8,30,111,286,8,0.2,100,13,960,94
2016,10,21,9,30,343,435,8,0.1,100,14,960,230
2016,10,21,10,30,384,545,8,0.1,95.28,15,960,397
2016,10,21,11,30,385,601,8,0.1,93.03,16,960,433
2016,10,21,12,30,459,599,8,0.1,82.64,16,960,466
2016,10,21,13,30,329,532,8,0.2,83.66,15,960,463
2016,10,21,14,30,260,419,8,0.1,86.18,14,960,352
2016,10,21,15,30,85,265,8,0.1,92.32,13,960,325
2016,10,21,16,30,30,96,8,0.2,100,12,960,210
2016,10,22,7,30,94,118,4,0.2,96.26,7,960,0
2016,10,22,8,30,230,291,8,0.3,86.58,9,960,58
2016,10,22,9,30,397,444,8,0.3,81.17,11,960,145
2016,10,22,10,30,433,557,8,0.2,75.53,13,960,303
2016,10,22,11,30,466,612,8,0.2,70.3,14,960,394
2016,10,22,12,30,463,607,8,0.2,63.39,15,960,400
2016,10,22,13,30,352,542,8,0.2,62.11,15,960,400
2016,10,22,14,30,325,425,8,0.1,68.42,15,960,441
2016,10,22,15,30,210,268,4,0.1,81.76,14,960,322
2016,10,22,16,30,75,96,4,0.3,92.35,12,960,159
2016,10,23,7,30,58,115,8,0.3,100,9,960,0
2016,10,23,8,30,145,285,4,0.3,88.9,11,960,11
2016,10,23,9,30,303,435,8,0.3,81.41,14,960,29
2016,10,23,10,30,394,539,4,0.4,72.71,15,960,149
2016,10,23,11,30,400,589,8,0.4,67.03,16,960,243
2016,10,23,12,30,400,581,8,0.4,65.62,17,960,177
2016,10,23,13,30,441,510,8,0.3,65.08,17,950,136
2016,10,23,14,30,322,397,8,0.2,70.72,16,950,166
2016,10,23,15,30,159,247,8,0.2,80.67,15,950,22
2016,10,23,16,30,54,84,8,0.3,82.09,13,950,58
2016,10,24,7,30,11,106,8,0.6,86.94,12,950,0
2016,10,24,8,30,29,270,8,0.6,91.19,13,950,66
2016,10,24,9,30,149,413,8,0.6,88.65,13,950,172
2016,10,24,10,30,243,514,8,0.5,84.99,14,950,270
2016,10,24,11,30,177,567,6,0.4,92.72,14,950,335
2016,10,24,12,30,136,562,6,0.3,94.11,13,950,401
2016,10,24,13,30,166,503,6,0.3,100,12,950,413
2016,10,24,14,30,22,395,8,0.3,100,12,950,394
2016,10,24,15,30,58,247,8,0.2,100,11,950,201
2016,10,24,16,30,19,84,4,0.1,100,10,950,20
2016,10,25,7,30,66,104,8,0.1,95.93,8,960,0
2016,10,25,8,30,172,273,8,0.2,91.65,11,960,22
2016,10,25,9,30,270,419,8,0.2,84.15,13,960,58
2016,10,25,10,30,335,524,8,0.3,80.12,14,960,339
2016,10,25,11,30,401,573,8,0.3,77.41,15,960,424
2016,10,25,12,30,413,566,4,0.3,75.73,16,960,470
2016,10,25,13,30,394,503,8,0.2,83.55,15,960,426
2016,10,25,14,30,201,390,8,0.1,100,14,960,381
2016,10,25,15,30,20,239,8,0.1,100,13,960,265
2016,10,25,16,30,6,77,6,0.3,100,12,960,160
2016,10,26,7,30,22,99,4,0.3,100,14,960,0
2016,10,26,8,30,58,262,3,0.4,98.15,15,960,1
2016,10,26,9,30,339,409,7,0.5,92.96,16,960,4
2016,10,26,10,30,424,515,7,0.5,85.26,17,960,7
2016,10,26,11,30,470,568,3,0.5,75.92,18,960,26
2016,10,26,12,30,426,563,3,0.5,72.95,19,960,21
2016,10,26,13,30,381,494,4,0.4,71.63,19,960,137
2016,10,26,14,30,265,377,8,0.3,77.31,18,960,145
2016,10,26,15,30,160,227,3,0.2,86.01,17,960,168
2016,10,26,16,30,49,70,8,0.2,94.63,15,960,103
2016,10,27,7,30,1,95,8,0.1,100,10,960,0
2016,10,27,8,30,4,256,6,0.1,100,10,960,59
2016,10,27,9,30,7,400,8,0.1,100,10,960,161
2016,10,27,10,30,26,503,8,0.2,100,10,960,178
2016,10,27,11,30,21,558,8,0.1,100,12,960,266
2016,10,27,12,30,137,556,8,0.1,100,13,960,423
2016,10,27,13,30,145,496,8,0.1,94.99,13,960,468
2016,10,27,14,30,168,386,8,0.1,94.63,13,960,487
2016,10,27,15,30,103,238,3,0.2,100,12,960,375
2016,10,27,16,30,74,74,4,0.3,100,11,960,226
2016,10,28,7,30,59,96,4,0.2,100,7,960,0
2016,10,28,8,30,161,260,8,0.2,97.93,9,960,44
2016,10,28,9,30,178,406,4,0.2,91.91,11,960,122
2016,10,28,10,30,266,509,8,0.2,91.16,12,960,7
2016,10,28,11,30,423,556,8,0.3,88.5,13,960,174
2016,10,28,12,30,468,545,8,0.2,86.66,14,960,33
2016,10,28,13,30,487,487,1,0.2,92.86,15,960,286
2016,10,28,14,30,375,375,0,0.2,93.3,15,960,11
2016,10,28,15,30,226,226,0,0.1,100,14,960,63
2016,10,28,16,30,67,67,1,0.2,100,13,960,37
2016,10,29,7,30,44,90,4,0.3,100,9,960,0
2016,10,29,8,30,122,250,8,0.3,100,10,960,3
2016,10,29,9,30,7,393,8,0.3,100,11,960,9
2016,10,29,10,30,174,501,8,0.3,100,12,960,228
2016,10,29,11,30,33,552,8,0.2,99.82,13,960,27
2016,10,29,12,30,286,546,8,0.2,93.26,14,960,89
2016,10,29,13,30,11,482,8,0.2,91.57,15,960,171
2016,10,29,14,30,63,369,8,0.2,90.59,15,960,210
2016,10,29,15,30,37,219,8,0.2,98.88,14,960,129
2016,10,29,16,30,10,62,4,0.2,100,13,960,77
2016,10,30,7,30,3,87,6,0.2,100,10,950,0
2016,10,30,8,30,9,248,6,0.3,100,11,950,67
2016,10,30,9,30,228,393,8,0.4,100,11,950,197
2016,10,30,10,30,27,496,6,0.4,100,12,950,348
2016,10,30,11,30,89,551,9,0.3,100,12,950,365
2016,10,30,12,30,171,549,6,0.3,100,12,950,407
2016,10,30,13,30,210,490,6,0.4,100,12,950,256
2016,10,30,14,30,129,376,6,0.3,100,12,950,250
2016,10,30,15,30,77,224,6,0.3,100,11,950,201
2016,10,30,16,30,22,63,4,0.2,100,10,950,119
2016,10,31,7,30,67,83,6,0.2,100,7,960,0
2016,10,31,8,30,197,244,8,0.3,100,8,960,77
2016,10,31,9,30,348,390,8,0.3,100,9,960,233
2016,10,31,10,30,365,495,8,0.3,100,10,960,308
2016,10,31,11,30,407,547,8,0.3,95.55,11,960,490
2016,10,31,12,30,256,542,8,0.3,94.93,11,960,534
2016,10,31,13,30,250,481,8,0.2,95.28,11,960,525
2016,10,31,14,30,201,369,8,0.2,100,10,960,460
2016,10,31,15,30,119,218,8,0.1,100,9,960,345
2016,10,31,16,30,31,57,8,0.1,100,8,960,198
2016,11,1,7,30,77,77,4,0.3,100,6,960,0
2016,11,1,8,30,233,233,1,0.3,97.99,8,960,63
2016,11,1,9,30,308,376,2,0.3,100,10,960,196
2016,11,1,10,30,490,490,0,0.3,93.73,11,960,313
2016,11,1,11,30,534,534,1,0.2,86.61,13,960,400
2016,11,1,12,30,525,525,0,0.2,78.59,14,960,402
2016,11,1,13,30,460,460,0,0.2,72.14,14,960,417
2016,11,1,14,30,345,345,1,0.2,76.81,14,960,427
2016,11,1,15,30,198,198,8,0.2,86.46,13,960,299
2016,11,1,16,30,49,49,3,0.1,95.88,11,960,205
2016,11,2,7,30,63,75,4,0.3,92.11,7,960,0
2016,11,2,8,30,196,234,3,0.4,83.98,9,960,67
2016,11,2,9,30,313,379,3,0.3,79.09,11,960,210
2016,11,2,10,30,400,485,8,0.3,81.05,13,960,319
2016,11,2,11,30,402,537,8,0.3,77.03,14,960,422
2016,11,2,12,30,417,532,8,0.3,71.07,16,960,476
2016,11,2,13,30,427,471,8,0.2,67.55,17,960,453
2016,11,2,14,30,299,355,8,0.2,70.42,17,960,395
2016,11,2,15,30,205,205,0,0.3,88.32,16,960,286
2016,11,2,16,30,51,51,1,0.6,100,13,960,163
2016,11,3,7,30,67,73,4,0.3,93.66,8,970,0
2016,11,3,8,30,210,230,8,0.3,94.67,10,970,73
2016,11,3,9,30,319,374,8,0.2,85.88,12,970,233
2016,11,3,10,30,422,481,8,0.2,79.84,14,970,219
2016,11,3,11,30,476,532,8,0.2,70.87,15,970,483
2016,11,3,12,30,453,525,8,0.2,67.04,16,970,535
2016,11,3,13,30,395,456,8,0.2,66.22,17,970,528
2016,11,3,14,30,286,342,3,0.3,78.54,16,970,466
2016,11,3,15,30,163,195,4,0.4,98,15,970,354
2016,11,3,16,30,37,45,8,0.5,91.63,14,970,204
2016,11,4,7,30,73,73,1,0.4,91.8,8,970,0
2016,11,4,8,30,233,233,3,0.4,80.3,11,970,68
2016,11,4,9,30,219,378,3,0.3,73.31,14,970,222
2016,11,4,10,30,483,483,1,0.3,69.69,17,970,362
2016,11,4,11,30,535,535,0,0.2,66.82,18,970,417
2016,11,4,12,30,528,528,1,0.2,67.01,19,970,331
2016,11,4,13,30,466,466,0,0.2,66.75,20,970,377
2016,11,4,14,30,354,354,1,0.2,72.8,20,960,358
2016,11,4,15,30,204,204,3,0.3,87.39,18,960,272
2016,11,4,16,30,48,48,1,0.6,100,15,960,156
2016,11,5,7,30,68,68,3,0.3,94.87,10,960,0
2016,11,5,8,30,222,222,8,0.4,88.7,12,960,43
2016,11,5,9,30,362,362,0,0.4,79.5,14,960,141
2016,11,5,10,30,417,465,8,0.3,76.84,16,960,230
2016,11,5,11,30,331,513,4,0.3,78.49,17,960,368
2016,11,5,12,30,377,504,8,0.2,88.59,17,960,336
2016,11,5,13,30,358,442,3,0.2,91.75,16,960,409
2016,11,5,14,30,272,334,3,0.2,99.49,16,960,347
2016,11,5,15,30,156,191,8,0.1,100,15,960,294
2016,11,5,16,30,35,43,8,0.1,100,13,960,168
2016,11,6,7,30,43,69,4,0.3,97.39,9,960,0
2016,11,6,8,30,141,228,8,0.1,100,11,960,49
2016,11,6,9,30,230,372,8,0.2,100,12,960,167
2016,11,6,10,30,368,472,8,0.3,100,13,960,275
2016,11,6,11,30,336,523,8,0.3,91.48,14,960,417
2016,11,6,12,30,409,517,8,0.3,81.56,15,960,328
2016,11,6,13,30,347,450,8,0.2,83.05,14,960,416
2016,11,6,14,30,294,339,8,0.1,88.43,13,960,324
2016,11,6,15,30,168,193,8,0.1,100,12,960,236
2016,11,6,16,30,37,42,8,0.2,100,11,960,133
2016,11,7,7,30,49,64,6,0.3,100,10,970,0
2016,11,7,8,30,167,219,6,0.3,96.89,11,970,61
2016,11,7,9,30,275,361,4,0.3,94.14,13,970,219
2016,11,7,10,30,417,465,8,0.3,86.37,15,970,225
2016,11,7,11,30,328,517,4,0.3,78.31,16,970,470
2016,11,7,12,30,416,512,8,0.3,75.01,17,970,520
2016,11,7,13,30,324,452,8,0.3,77.2,18,970,460
2016,11,7,14,30,236,341,8,0.2,80.71,18,970,398
2016,11,7,15,30,133,193,8,0.2,92.86,16,970,341
2016,11,7,16,30,28,41,8,0.2,100,14,970,191
2016,11,8,7,30,61,61,1,0.2,100,10,970,0
2016,11,8,8,30,219,219,4,0.3,89.98,12,970,56
2016,11,8,9,30,225,363,3,0.3,79.95,15,970,211
2016,11,8,10,30,470,470,1,0.3,75.47,18,970,154
2016,11,8,11,30,520,520,0,0.2,74.16,19,970,256
2016,11,8,12,30,460,514,8,0.2,72.34,20,970,389
2016,11,8,13,30,398,456,8,0.2,70.65,20,970,511
2016,11,8,14,30,341,341,1,0.2,80.93,19,960,451
2016,11,8,15,30,191,191,0,0.3,96.46,18,960,337
2016,11,8,16,30,39,39,8,0.5,100,16,970,188
2016,11,9,7,30,56,56,1,0.3,100,10,970,0
2016,11,9,8,30,211,211,3,0.3,91.12,12,970,55
2016,11,9,9,30,154,357,3,0.3,85.43,14,970,208
2016,11,9,10,30,256,463,3,0.2,76.05,17,970,162
2016,11,9,11,30,389,516,2,0.2,73.98,18,970,190
2016,11,9,12,30,511,511,1,0.2,69.95,19,970,404
2016,11,9,13,30,451,451,0,0.2,70.2,20,970,336
2016,11,9,14,30,337,337,1,0.2,73.33,19,970,307
2016,11,9,15,30,188,188,3,0.3,87.61,18,970,188
2016,11,9,16,30,36,36,4,0.5,91.25,16,960,104
2016,11,10,7,30,55,55,1,0.3,91.05,11,960,0
2016,11,10,8,30,208,208,4,0.3,83.31,13,970,18
2016,11,10,9,30,162,350,4,0.2,77.87,16,970,74
2016,11,10,10,30,190,455,4,0.2,71.67,18,960,126
2016,11,10,11,30,404,506,3,0.2,67.62,20,960,76
2016,11,10,12,30,336,500,4,0.2,66.52,21,960,247
2016,11,10,13,30,307,439,4,0.2,70.11,22,960,194
2016,11,10,14,30,188,328,4,0.2,72.23,21,960,224
2016,11,10,15,30,104,182,4,0.3,82.99,20,960,5
2016,11,10,16,30,19,34,4,0.3,86.69,18,960,2
2016,11,11,7,30,18,50,4,0.3,99.1,11,960,0
2016,11,11,8,30,74,199,8,0.4,89.05,13,960,49
2016,11,11,9,30,126,339,8,0.3,81.96,15,960,201
2016,11,11,10,30,76,441,8,0.3,83.3,17,960,342
2016,11,11,11,30,247,492,8,0.3,83.96,18,960,446
2016,11,11,12,30,194,487,4,0.3,83.02,18,960,423
2016,11,11,13,30,224,429,4,0.3,85.77,19,960,420
2016,11,11,14,30,5,319,8,0.2,87.11,18,960,425
2016,11,11,15,30,2,175,8,0.2,92.47,17,960,315
2016,11,11,16,30,0,31,8,0.2,100,16,960,171
2016,11,12,7,30,49,49,3,0.2,100,10,970,0
2016,11,12,8,30,201,201,3,0.3,100,11,970,37
2016,11,12,9,30,342,342,1,0.2,100,12,970,160
2016,11,12,10,30,446,446,1,0.2,98.12,12,970,279
2016,11,12,11,30,423,496,8,0.2,91.94,13,970,414
2016,11,12,12,30,420,491,8,0.1,92.6,14,970,368
2016,11,12,13,30,425,425,1,0.1,87.03,15,970,484
2016,11,12,14,30,315,315,1,0.1,87.02,15,970,403
2016,11,12,15,30,171,171,1,0.2,94.59,14,970,231
2016,11,12,16,30,28,28,3,0.4,100,12,970,126
2016,11,13,7,30,37,44,4,0.1,98.81,9,970,0
2016,11,13,8,30,160,192,6,0.2,94.9,11,970,0
2016,11,13,9,30,279,335,8,0.2,84.35,13,970,2
2016,11,13,10,30,414,438,7,0.2,73.44,16,970,5
2016,11,13,11,30,368,489,8,0.2,70.68,17,970,41
2016,11,13,12,30,484,484,0,0.2,67.52,18,970,35
2016,11,13,13,30,403,425,7,0.2,69.29,18,970,67
2016,11,13,14,30,231,316,7,0.1,78.33,17,970,44
2016,11,13,15,30,126,173,3,0.2,93.96,15,970,4
2016,11,13,16,30,20,28,8,0.4,100,14,970,2
2016,11,14,8,30,2,183,4,0.3,98.46,11,970,19
2016,11,14,9,30,5,319,8,0.3,99.88,12,970,91
2016,11,14,10,30,41,419,8,0.3,95.58,13,970,160
2016,11,14,11,30,35,469,8,0.3,92.7,13,960,186
2016,11,14,12,30,67,465,4,0.3,95.35,14,960,378
2016,11,14,13,30,44,409,8,0.3,92.65,14,960,392
2016,11,14,14,30,4,304,8,0.2,96.6,14,960,316
2016,11,14,15,30,2,165,8,0.2,100,13,960,11
2016,11,15,7,30,19,40,6,0.1,100,10,960,0
2016,11,15,8,30,91,188,6,0.2,100,10,960,12
2016,11,15,9,30,160,329,8,0.2,100,10,960,64
2016,11,15,10,30,186,431,8,0.3,100,10,960,114
2016,11,15,11,30,378,481,2,0.3,99.83,10,960,194
2016,11,15,12,30,392,475,2,0.3,95.74,10,960,336
2016,11,15,13,30,316,414,7,0.3,92.56,10,960,331
2016,11,15,14,30,11,302,4,0.2,97.95,10,960,100
2016,11,15,15,30,6,159,8,0.1,100,9,960,52
2016,11,16,7,30,12,36,4,0.3,100,3,960,0
2016,11,16,8,30,64,181,4,0.2,100,5,960,18
2016,11,16,9,30,114,323,4,0.1,100,6,960,93
2016,11,16,10,30,194,429,4,0.1,100,7,960,166
2016,11,16,11,30,336,483,4,0.1,95.44,8,960,221
2016,11,16,12,30,331,479,4,0.1,86.71,8,960,357
2016,11,16,13,30,100,419,4,0.2,86.39,8,960,479
2016,11,16,14,30,52,309,4,0.2,92.72,8,960,419
2016,11,16,15,30,28,165,4,0.2,100,7,960,259
2016,11,16,16,30,4,24,4,0.3,100,5,960,164
2016,11,17,7,30,18,35,4,0.2,98.94,2,970,0
2016,11,17,8,30,93,180,4,0.2,98.53,4,970,13
2016,11,17,9,30,166,323,3,0.3,91.87,6,970,75
2016,11,17,10,30,221,429,3,0.2,87.71,8,970,136
2016,11,17,11,30,357,482,2,0.1,72.77,9,970,349
2016,11,17,12,30,479,479,1,0.1,62.81,10,960,415
2016,11,17,13,30,419,419,1,0,59.41,11,960,321
2016,11,17,14,30,259,309,8,0,58.3,10,960,267
2016,11,17,15,30,164,164,8,0.3,71.3,9,960,164
2016,11,17,16,30,22,22,8,0.7,75.47,7,960,85
2016,11,18,7,30,13,31,4,0.3,79.02,3,960,0
2016,11,18,8,30,75,176,8,0.3,70.99,5,960,30
2016,11,18,9,30,136,318,8,0.4,66.09,7,960,174
2016,11,18,10,30,349,424,8,0.4,64.6,8,960,314
2016,11,18,11,30,415,480,8,0.4,62.49,9,960,418
2016,11,18,12,30,321,477,8,0.4,58.9,10,950,471
2016,11,18,13,30,267,417,8,0.4,59.18,11,950,468
2016,11,18,14,30,164,305,8,0.3,60.37,10,950,408
2016,11,18,15,30,85,159,8,0.3,65.81,9,950,300
2016,11,18,16,30,10,20,8,0.3,74.49,8,950,157
2016,11,19,7,30,30,30,1,0.3,100,6,950,0
2016,11,19,8,30,174,174,8,0.4,100,7,950,28
2016,11,19,9,30,314,314,1,0.5,100,9,950,170
2016,11,19,10,30,418,418,1,0.5,100,10,950,310
2016,11,19,11,30,471,471,1,0.5,97.57,11,950,302
2016,11,19,12,30,468,468,1,0.5,91.39,12,950,236
2016,11,19,13,30,408,408,2,0.4,84.35,12,950,72
2016,11,19,14,30,300,300,3,0.4,87.81,11,950,270
2016,11,19,15,30,157,157,4,0.3,91.42,10,950,230
2016,11,19,16,30,19,19,4,0.2,100,9,950,121
2016,11,20,7,30,28,28,6,0.2,100,7,960,0
2016,11,20,8,30,170,170,8,0.3,100,8,960,18
2016,11,20,9,30,310,310,8,0.4,100,9,960,120
2016,11,20,10,30,302,413,8,0.4,100,10,960,223
2016,11,20,11,30,236,465,8,0.4,100,11,960,399
2016,11,20,12,30,72,461,8,0.4,100,11,960,297
